id,identifier,form_identifier,pokemon_id,introduced_in_version_group_id,is_default,is_battle_only,is_mega,form_order,order
10270,mothim-trash,trash,414,18,0,0,0,3,575
10271,scatterbug-polar,polar,664,18,0,0,0,2,858
10272,scatterbug-tundra,tundra,664,18,0,0,0,3,859
10273,scatterbug-continental,continental,664,18,0,0,0,4,860
10274,scatterbug-garden,garden,664,18,0,0,0,5,861
10275,scatterbug-elegant,elegant,664,18,0,0,0,6,862
10276,scatterbug-meadow,meadow,664,18,0,0,0,7,863
10277,scatterbug-modern,modern,664,18,0,0,0,8,864
10278,scatterbug-marine,marine,664,18,0,0,0,9,865
10279,scatterbug-archipelago,archipelago,664,18,0,0,0,10,866
10280,scatterbug-high-plains,high-plains,664,18,0,0,0,11,867
10281,scatterbug-sandstorm,sandstorm,664,18,0,0,0,12,868
10282,scatterbug-river,river,664,18,0,0,0,13,869
10283,scatterbug-monsoon,monsoon,664,18,0,0,0,14,870
10284,scatterbug-savanna,savanna,664,18,0,0,0,15,871
10285,scatterbug-sun,sun,664,18,0,0,0,16,872
10286,scatterbug-ocean,ocean,664,18,0,0,0,17,873
10287,scatterbug-jungle,jungle,664,18,0,0,0,18,874
10288,scatterbug-fancy,fancy,664,18,0,0,0,19,875
10289,scatterbug-poke-ball,poke-ball,664,18,0,0,0,20,876
10290,spewpa-polar,polar,665,18,0,0,0,2,878
10291,spewpa-tundra,tundra,665,18,0,0,0,3,879
10292,spewpa-continental,continental,665,18,0,0,0,4,880
10293,spewpa-garden,garden,665,18,0,0,0,5,881
10294,spewpa-elegant,elegant,665,18,0,0,0,6,882
10295,spewpa-meadow,meadow,665,18,0,0,0,7,883
10296,spewpa-modern,modern,665,18,0,0,0,8,884
10297,spewpa-marine,marine,665,18,0,0,0,9,885
10298,spewpa-archipelago,archipelago,665,18,0,0,0,10,886
10299,spewpa-high-plains,high-plains,665,18,0,0,0,11,887
10300,spewpa-sandstorm,sandstorm,665,18,0,0,0,12,888
10301,spewpa-river,river,665,18,0,0,0,13,889
10302,spewpa-monsoon,monsoon,665,18,0,0,0,14,890
10303,spewpa-savanna,savanna,665,18,0,0,0,15,891
10304,spewpa-sun,sun,665,18,0,0,0,16,892
10305,spewpa-ocean,ocean,665,18,0,0,0,17,893
10306,spewpa-jungle,jungle,665,18,0,0,0,18,894
10307,spewpa-fancy,fancy,665,18,0,0,0,19,895
10308,spewpa-poke-ball,poke-ball,665,18,0,0,0,20,896
10309,ribombee-totem,totem,10150,18,1,0,0,2,1035
10310,rockruff-own-tempo,own-tempo,10151,18,1,0,0,2,1037
10311,lycanroc-dusk,dusk,10152,18,1,0,0,3,1040
10312,araquanid-totem,totem,10153,18,1,0,0,2,1049
10313,togedemaru-totem,totem,10154,18,1,0,0,2,1107
10314,necrozma-dusk,dusk,10155,18,1,0,0,2,1135
10315,necrozma-dawn,dawn,10156,18,1,0,0,3,1136
10316,necrozma-ultra,ultra,10157,18,1,0,0,4,1137
10317,pikachu-world-cap,world-cap,10158,20,1,0,0,15,50
10318,meowth-galar,galar,10159,20,1,0,0,3,90
10319,ponyta-galar,galar,10160,20,1,0,0,2,122
10320,rapidash-galar,galar,10161,20,1,0,0,2,124
10321,slowpoke-galar,galar,10162,20,1,0,0,2,126
10322,slowbro-galar,galar,10163,20,1,0,0,3,129
10323,farfetchd-galar,galar,10164,20,1,0,0,2,136
10324,weezing-galar,galar,10165,20,1,0,0,2,175
10325,mr-mime-galar,galar,10166,20,1,0,0,2,195
10326,articuno-galar,galar,10167,20,1,0,0,2,236
10327,zapdos-galar,galar,10168,20,1,0,0,2,238
10328,moltres-galar,galar,10169,20,1,0,0,2,240
10329,slowking-galar,galar,10170,20,1,0,0,2,131
10330,corsola-galar,galar,10171,20,1,0,0,2,348
10331,zigzagoon-galar,galar,10172,20,1,0,0,2,388
10332,linoone-galar,galar,10173,20,1,0,0,2,390
10333,darumaka-galar,galar,10174,20,1,0,0,2,723
10334,darmanitan-galar-standard,galar-standard,10175,20,1,0,0,3,726
10335,darmanitan-galar-zen,galar-zen,10176,20,1,0,0,4,727
10336,yamask-galar,galar,10177,20,1,0,0,2,735
10337,stunfisk-galar,galar,10178,20,1,0,0,2,798
10338,zygarde-10,10,10179,20,1,0,0,2,999
10339,cramorant-gulping,gulping,10180,20,1,0,0,2,1184
10340,cramorant-gorging,gorging,10181,20,1,0,0,3,1185
10341,toxtricity-low-key,low-key,10182,20,1,0,0,2,1190
10342,sinistea-antique,antique,854,20,0,0,0,2,1196
10343,polteageist-antique,antique,855,20,0,0,0,2,1198
10344,alcremie-ruby-cream,ruby-cream,869,20,0,0,0,2,1213
10345,alcremie-matcha-cream,matcha-cream,869,20,0,0,0,3,1214
10346,alcremie-mint-cream,mint-cream,869,20,0,0,0,4,1215
10347,alcremie-lemon-cream,lemon-cream,869,20,0,0,0,5,1216
10348,alcremie-salted-cream,salted-cream,869,20,0,0,0,6,1217
10349,alcremie-ruby-swirl,ruby-swirl,869,20,0,0,0,7,1218
10350,alcremie-caramel-swirl,caramel-swirl,869,20,0,0,0,8,1219
10351,alcremie-rainbow-swirl,rainbow-swirl,869,20,0,0,0,9,1220
10352,eiscue-noice,noice,10183,20,1,0,0,2,1227
10353,indeedee-female,female,10184,20,1,0,0,2,1229
10354,morpeko-hangry,hangry,10185,20,1,0,0,2,1231
10355,zacian-crowned,crowned,10186,20,1,0,0,2,1243
10356,zamazenta-crowned,crowned,10187,20,1,0,0,2,1245
10357,eternatus-eternamax,eternamax,10188,20,1,0,0,2,1247
10358,urshifu-rapid-strike,rapid-strike,10189,20,1,0,0,2,1250
10359,zarude-dada,dada,10190,20,1,0,0,2,1252
10360,calyrex-ice,ice,10191,20,1,0,0,2,1258
10361,calyrex-shadow,shadow,10192,20,1,0,0,3,1259
